tile_id,accuracy,precision,recall,f1,jaccard
T11SKV_2018_1_9,0.6845039324099925,0.9655435046512942,0.6940791125243566,0.8076095997685462,0.6773030037911928
T11SKV_2018_2_8,0.6368965314964259,0.9674618419973989,0.6403104617333771,0.7706015799890409,0.6268119166625995
T10SFG_2018_0_4,0.4721881980623468,0.9022269775542154,0.419310466563053,0.5725349918582572,0.4010851324499902
T10SEJ_2018_3_6,0.46251759540373616,0.9267832154049314,0.45139087545765744,0.6070952715404161,0.4358483815413592
T11SKA_2018_6_5,0.4809243986888311,0.954756047258478,0.44347564282183005,0.6056378993550979,0.43434764834398915
T11SKA_2018_0_1,0.6304378210481693,0.968004579507814,0.6332170370253675,0.7656116871442731,0.6202356901557577
T10SGG_2018_7_0,0.7318507169779808,0.9496722960547015,0.7481819483090286,0.8369713372935438,0.7196480741462105
T11SLV_2018_2_0,0.6691327321739545,0.9686520236832279,0.6771358878882197,0.7970760308783429,0.662615469754374
T10SGF_2018_5_8,0.5945935930928428,0.949290259422418,0.5823827806285,0.7218907514198973,0.5648114605397557
T10SGF_2018_6_6,0.912720080325331,0.970246702383695,0.9364923349147266,0.9530707474747232,0.910348760602343
T10SFH_2018_2_0,0.8376983823391903,0.9609458004019535,0.8605414209755601,0.9079763556430763,0.8314621760573415
T10SEJ_2018_2_9,0.9063611459864918,0.9852891307063826,0.9167915400367658,0.949806970246816,0.9044118017713747
T10TEK_2018_9_5,0.5061796505598134,0.9661546231518596,0.48491063841941034,0.6457306470380587,0.4768110905159098
T10SFH_2018_9_7,0.585882666725125,0.9588947442452315,0.5778854153113406,0.7211588255771186,0.563915863830835
T11SKV_2018_9_9,0.8822996344422941,0.9611451593628899,0.9126734535079756,0.9362823764187419,0.8801982365080357
T11SKV_2018_6_5,0.6095532911559642,0.9750618932376423,0.6095790118046426,0.7501728163609475,0.600221235528508
T10SFH_2018_7_5,0.4046652989359618,0.9419376869693272,0.3502678535998201,0.5106470781640648,0.34286505950153623
T10TEK_2018_9_8,0.49287641902308915,0.8880317280735017,0.4484046643752845,0.595909496675371,0.42440960555204
T11SKA_2018_1_3,0.5871711035938639,0.966916538563671,0.5754156898733902,0.7214774311646431,0.5643055889282094
T10SFG_2018_4_9,0.4959337691751972,0.9621717631154998,0.480959391127296,0.6413353962838099,0.47203363841940316
T11SLV_2018_5_0,0.7492937597698239,0.9678197338039874,0.7636820998702403,0.8537173824862895,0.7447704165121201
T10SEJ_2018_1_6,0.9273111473933873,0.9296487207786593,0.9972875705207576,0.9622810244109078,0.927304065018798
T10SGG_2018_8_4,0.6504029553060181,0.9701977513348775,0.6496062723615883,0.7781762922899695,0.6368973587428953
T10SGF_2018_7_5,0.8454241871964812,0.9855959067075399,0.8525640446625469,0.9142660648210931,0.8420719249881791
T10SGF_2018_4_6,0.8435673857445815,0.9750729793833242,0.8597507993239217,0.9137877796794439,0.8412608167948734
T11SKA_2018_8_0,0.8177068456631439,0.9791293370255741,0.8290474091113963,0.8978598378507422,0.8146512292046835
T10SGF_2018_4_5,0.799534365909874,0.9694730516021526,0.8158681580781195,0.8860627745871295,0.7954333102197194
T10SGG_2018_9_1,0.6308188650587896,0.9539894534347454,0.6216535287111827,0.7527732066223065,0.6035575972383291
T10SFH_2018_8_3,0.7695689626240365,0.9116884853683954,0.8098742037224571,0.8577706647680455,0.7509618588055755
T11SKA_2018_3_2,0.7346215683775305,0.9716686500718342,0.7421727914208307,0.8415551367830661,0.726452473919317
T10SGF_2018_7_8,0.7018874918028113,0.9542130812243788,0.6978631340059256,0.8061494079192538,0.6752515040548137
T10SFG_2018_9_8,0.6238256856757723,0.921929856110132,0.6361834870792351,0.7528547948919249,0.6036625020153
T10SFJ_2018_7_0,0.8558899338845153,0.9675773476113047,0.8707256920414261,0.9166001877053028,0.846040563514494
T10SFG_2018_8_8,0.5756669045043387,0.8774363261337719,0.5815807224852142,0.699512117381588,0.5378843791863597
T11SKV_2018_8_9,0.7664114283115613,0.9386941644981813,0.8004088299923077,0.8640535957983542,0.7606464465245781
T10SGG_2018_3_1,0.4054344681524664,0.9864527936855395,0.40149574308412905,0.5707079000781665,0.39929409818285433
T10SEH_2018_1_1,0.8122998106110195,0.8122998106110195,1.0,0.8964298355658399,0.8122998106110195
T10SEJ_2018_4_7,0.7589861402207907,0.9736087715773695,0.7647604177572632,0.8566390332408442,0.7492288596041355
T10SFG_2018_1_6,0.35501223722268876,0.941468587081382,0.2883373904148236,0.44146898051227657,0.28325966887549264
T10SGF_2018_6_7,0.6081057913496943,0.9552067427204365,0.5807835312396608,0.7223591900367999,0.5653851883907859
T10SFH_2018_5_3,0.5572174187546195,0.8668790791826657,0.5362565699824801,0.6626153385364567,0.49545606258960334
T11SKA_2018_0_3,0.7931636527030475,0.9623721920851354,0.810912926657751,0.8801743640312417,0.7859923328776136
T10SFJ_2018_3_1,0.34213830817626234,0.9619635234769112,0.29092526481571457,0.4467427523107726,0.2876167183352206
T10SEH_2018_1_8,0.9254234112231122,0.9254234112231122,1.0,0.9612674342992882,0.9254234112231122
T10SGG_2018_6_2,0.6290534979423869,0.942336630842245,0.617209142283938,0.7458822866083572,0.5947466323485611
T10SFH_2018_9_4,0.6252001945345844,0.9423828125,0.5866924593952945,0.7231676557978364,0.5663763602806537
T10SEJ_2018_6_8,0.8332962101985094,0.9693301846837019,0.8478677939045186,0.9045396868549626,0.8257165284774699
T11SLV_2018_0_0,0.6548493873407184,0.965853637110341,0.6566949780198776,0.7818209292196652,0.6417947475643713
T10SFH_2018_6_3,0.47107665805340226,0.9028492995999104,0.4349030990485747,0.5870323368756843,0.4154605602067739
T10SGG_2018_8_0,0.5711246309465452,0.9395985018165786,0.560578538442259,0.7022087936767715,0.5410799443357294
T11SKA_2018_8_4,0.8804790363517038,0.9557941837433344,0.9113937924822922,0.9330660833787334,0.8745303423604136
T11SKA_2018_6_4,0.5173702328388357,0.961787400411044,0.4769969725761593,0.6377184613222688,0.46812530539117214
T10SEH_2018_2_1,0.5037818379690672,0.9019155579308599,0.3649795393362663,0.5196653228257125,0.35104583499838515
T10SEJ_2018_9_8,0.8088742524309117,0.9548693292970962,0.8331171899781411,0.8898479310042822,0.80155499039809
T10SGG_2018_6_0,0.733080774049284,0.9552826777743609,0.7438095531777114,0.836385887440148,0.718782866598421
T10SGF_2018_5_6,0.7769081190943824,0.9674371484947588,0.7877404924039894,0.8683900682952418,0.7673934665693695
T10SEJ_2018_0_7,0.6550363695437396,0.9350870448679225,0.6651253067054042,0.7773344042776904,0.6357702441267004
T10SFJ_2018_6_2,0.6145676610462603,0.9266231774554323,0.6095498913666639,0.7353638318746021,0.581482524704833
T10SGF_2018_8_8,0.9068779556158505,0.955341198282421,0.9437778622524795,0.9495243269084509,0.9038993964648429
T10SFH_2018_4_0,0.7323251698642183,0.879501875601129,0.7959424691646462,0.8356384939766696,0.7176795949143355
T10TEK_2018_9_6,0.5683767935592133,0.961536917976996,0.5400249738165611,0.6916184431584843,0.528606077899843
T10SEJ_2018_5_6,0.7279510457085682,0.9639878476464349,0.7382017234087888,0.8361201391177367,0.7183904174473191
T10SGF_2018_1_2,0.6372120504092225,0.9612417283504314,0.6332206510595909,0.763490090342461,0.6174556988014075
T11SKA_2018_1_1,0.7256433929868892,0.9727702465752556,0.735928672782669,0.8379352364237538,0.7210744725147795
T11SKV_2018_5_6,0.8406658144516225,0.9589632213594512,0.8679919789059192,0.911212693212051,0.8369060582642499
T10SEH_2018_2_9,0.8261770924777466,0.9636037463976945,0.845652308614452,0.900783203652481,0.8194772920552216
T11SKA_2018_5_2,0.7591505067188679,0.9655339435545385,0.7746571748113945,0.8596271857780856,0.7538124156042919
T10SGF_2018_3_2,0.8300192545828055,0.9857208402035988,0.8383862773576646,0.9061033946701972,0.8283263612441806
T10SGF_2018_6_8,0.5379106300044615,0.9520459323952774,0.5121501344214656,0.6660179784688318,0.4992705806517277
T10SEJ_2018_6_7,0.8967048847612874,0.9612690807215982,0.926905409004783,0.9437745454966103,0.8935351268734089
T10SEH_2018_3_8,0.600663655585445,0.9609445828883351,0.5980496998629296,0.7372607144743047,0.583858222299129
T11SKA_2018_9_4,0.9242147035328678,0.9794866145431153,0.9404579436641082,0.9595755913075839,0.9222924638163367
T10SFG_2018_3_5,0.712328995245589,0.9113801724639163,0.7359514816331884,0.8143248951572596,0.6868027268441855
T10SGG_2018_9_6,0.7274046682911148,0.9549254108456947,0.7419612109512397,0.8350794980620333,0.7168553533677119
T10SFJ_2018_4_0,0.6372775856477507,0.9223559770227515,0.6534739192083748,0.7649754286955401,0.6194009791137648
T10SEJ_2018_3_9,0.8499856805780485,0.9816657413052589,0.8592817027678055,0.9164057479786746,0.8457093107214447
T10SEJ_2018_7_8,0.8655310846445518,0.9373519923309593,0.9130627120613402,0.9250479368135829,0.8605480825549725
T10SGG_2018_5_1,0.6303540254395001,0.9626700734589588,0.6089492171926687,0.7460040623509826,0.5949014984447123
T11SKV_2018_3_9,0.7066442206470241,0.9643967705158911,0.7190091066581437,0.823818034420398,0.7004171620795383
T10SFG_2018_0_2,0.6730443469839141,0.9160331798059295,0.6883012338143245,0.7860041678623759,0.6474521139651415
T10SEJ_2018_8_7,0.6223206711282873,0.880777463597685,0.6489862480223926,0.7473212458904283,0.596578526967705
T10SGF_2018_9_9,0.9164066805182998,0.9821599616858238,0.9294141402810108,0.9550593466080531,0.9139842951921401
T10SFH_2018_1_0,0.723556545489242,0.9696894019475081,0.7244168953194008,0.8292978865803328,0.7083765178811551
T11SKA_2018_9_6,0.8168911319016091,0.9522874644489102,0.8429731716543076,0.894302217839062,0.8088125274984892
T10SEJ_2018_6_6,0.7709835454012522,0.9674504042402899,0.7825717621927937,0.8652454605458894,0.7624957032224147
T11SKA_2018_6_3,0.7106114313676346,0.9549093762950891,0.709064879538312,0.8138259345046901,0.6860931782089346
T10SFJ_2018_9_0,0.8408843296417807,0.9412568123571211,0.8791566547865953,0.9091475155315921,0.8334284685381965
