tile_id,accuracy,precision,recall,f1,jaccard
T10SGF_2018_2_4,0.7928075885614182,0.792806729269019,1.0,0.8844307825554292,0.792806729269019
T10SGG_2018_7_2,0.6705933291528562,0.6705933291528562,1.0,0.8028205517771442,0.6705933291528562
T10SFH_2018_2_0,0.731712071293725,0.731712071293725,1.0,0.8450735932643566,0.731712071293725
T11SKA_2018_7_8,0.5198556076456282,0.5198556076456282,1.0,0.6840855210593644,0.5198556076456282
T10SFJ_2018_6_1,0.5634934854230742,0.5634934854230742,1.0,0.7208133461081808,0.5634934854230742
T10SFH_2018_3_1,0.6294645671381316,0.6294645671381316,1.0,0.7726029517090705,0.6294645671381316
T10SGF_2018_3_4,0.8219365562821623,0.8219362502146311,0.9999919265232884,0.9022634644172248,0.8219307959338568
T10SGF_2018_9_9,0.8296015938898677,0.8297289739711126,0.999771042586079,0.906847765907134,0.8295713420552684
T10SGF_2018_2_5,0.8367490486096596,0.8367490486096596,1.0,0.911119621096897,0.8367490486096596
T10SFG_2018_1_2,0.4520207298582287,0.4520207298582287,1.0,0.6226091963609401,0.4520207298582287
T10SGF_2018_6_9,0.6245823670127173,0.6245823670127173,1.0,0.7689143741738372,0.6245823670127173
T10SGF_2018_0_3,0.8221505568992804,0.8221505568992804,1.0,0.902395857231818,0.8221505568992804
T11SKA_2018_5_4,0.8335606053065517,0.8335606053065517,1.0,0.9092261285436912,0.8335606053065517
T10SGG_2018_9_6,0.5203789967518356,0.5203789967518356,1.0,0.684538523438672,0.5203789967518356
T10SGG_2018_3_1,0.6329690346083788,0.6329690346083788,1.0,0.7752370329057445,0.6329690346083788
T11SKV_2018_4_8,0.8536244073510041,0.8536244073510041,1.0,0.9210327658243452,0.8536244073510041
T11SKA_2018_3_1,0.8413832402679486,0.8413832402679486,1.0,0.9138599959729348,0.8413832402679486
T10SGF_2018_5_5,0.8628455114614749,0.8628450937420679,0.9999923092008876,0.9263701237806948,0.8628393679233545
T10SFJ_2018_7_0,0.7851027368854118,0.7851027368854118,1.0,0.8796163051715814,0.7851027368854118
T10SFG_2018_3_4,0.5076525957113612,0.5076525957113612,1.0,0.6734344465766446,0.5076525957113612
T10SGF_2018_1_6,0.758595691454242,0.758595691454242,1.0,0.8627289321139342,0.758595691454242
T10SGG_2018_7_0,0.5395867963278158,0.5395867963278158,1.0,0.7009501479420644,0.5395867963278158
T10SGF_2018_8_8,0.8082007027183055,0.8082007027183055,1.0,0.8939280927203718,0.8082007027183055
T11SLV_2018_0_0,0.8475162657058205,0.8475162657058205,1.0,0.9174655524692092,0.8475162657058205
T10SFH_2018_8_5,0.7938908630031088,0.7938908630031088,1.0,0.8851049741945568,0.7938908630031088
T11SLV_2018_5_0,0.7972385625794207,0.7972385625794207,1.0,0.8871816788030781,0.7972385625794207
T10SGF_2018_6_6,0.8425917631328363,0.8425917631328363,1.0,0.9145723757065248,0.8425917631328363
T10SGF_2018_7_8,0.7002589573359079,0.7002589573359079,1.0,0.82370859369931,0.7002589573359079
T10SGF_2018_0_5,0.454862458983215,0.454862458983215,1.0,0.6252996029619359,0.454862458983215
T10SGG_2018_9_0,0.3999638355546265,0.3997915340587041,0.9996700594515516,0.5711619789696829,0.3997387881362683
T10SEJ_2018_5_8,0.487644367470579,0.487644367470579,1.0,0.6555926646631466,0.487644367470579
T10SGF_2018_1_0,0.8600328134279581,0.8600328134279581,1.0,0.9247501519534548,0.8600328134279581
T11SKA_2018_5_9,0.451474945338602,0.451474945338602,1.0,0.6220912690067569,0.451474945338602
T11SKA_2018_4_3,0.9118284279083348,0.9118284279083348,1.0,0.953881022583114,0.9118284279083348
T10SGF_2018_1_3,0.769814964117571,0.769814964117571,1.0,0.8699383604787188,0.769814964117571
T11SKA_2018_7_7,0.7976043543319365,0.7976043543319365,1.0,0.8874081244961816,0.7976043543319365
T10SGF_2018_7_9,0.7509032816745798,0.7510933664399989,0.9995792119667256,0.8577015766395413,0.7508559576895157
T10SEJ_2018_1_7,0.7688677210759088,0.7688677210759088,1.0,0.8693332032858253,0.7688677210759088
T11SKA_2018_7_5,0.6990446282527264,0.6990426311965202,1.0,0.8228664994759218,0.6990426311965202
T11SKV_2018_5_9,0.8429459424487643,0.8429459424487643,1.0,0.9147809743445028,0.8429459424487643
T10SGF_2018_5_8,0.8360896281034237,0.8360586915127958,0.999985114676532,0.9107040297082364,0.8360482867335933
T10SGF_2018_4_3,0.8584983128788557,0.8585028280688425,0.9999932367933898,0.9238620818930602,0.8584978433974785
T10SGG_2018_8_2,0.8461119903384527,0.8461119903384527,1.0,0.9166421048847992,0.8461119903384527
T10SGF_2018_9_6,0.8431723849622264,0.8432094597116925,0.9999321210213328,0.9149077122761664,0.8431611970953565
T10SGF_2018_2_3,0.5745344242388047,0.5745344242388047,1.0,0.7297832494409368,0.5745344242388047
T10TEK_2018_9_6,0.7060029661480884,0.706010579043805,0.9999847269591492,0.8276690957251295,0.7060029661480884
T11SKA_2018_4_1,0.7150548604682798,0.7150543877664437,1.0,0.833856223880662,0.7150543877664437
T10SFG_2018_3_5,0.6494172215752436,0.6494172215752436,1.0,0.7874505165588491,0.6494172215752436
T10SFH_2018_7_2,0.6076904190762472,0.6076904190762472,1.0,0.7559793998466647,0.6076904190762472
T10SGF_2018_7_4,0.7609331090474153,0.7609331090474153,1.0,0.8642385166567123,0.7609331090474153
T10SGF_2018_7_7,0.5931110049402623,0.5931110049402623,1.0,0.7445946994289986,0.5931110049402623
T10SFG_2018_1_3,0.6260588053788806,0.6260588053788806,1.0,0.7700321824867896,0.6260588053788806
T10SFG_2018_1_4,0.4687733285556451,0.4687733285556451,1.0,0.6383195002820825,0.4687733285556451
T10SGF_2018_9_7,0.8901347374428088,0.8902744185657258,0.9987381750857176,0.9413923984541688,0.889274172110139
T10SFJ_2018_3_0,0.8552999160586726,0.8552999160586726,1.0,0.9220071737788236,0.8552999160586726
T10SGF_2018_4_7,0.8581225676092648,0.8581225676092648,1.0,0.9236447396614528,0.8581225676092648
T10SFH_2018_9_2,0.6989442636222176,0.6989442636222176,1.0,0.8227983443459649,0.6989442636222176
T10SGG_2018_8_4,0.774955955686942,0.774955955686942,1.0,0.8732114768301608,0.774955955686942
T10SEJ_2018_9_9,0.8001648965995468,0.8001648965995468,1.0,0.888990667589433,0.8001648965995468
T10SGG_2018_7_4,0.6602433303140999,0.6602433303140999,1.0,0.7953573048707132,0.6602433303140999
T10SEJ_2018_9_8,0.4616300211346346,0.4616300211346346,1.0,0.6316646681576509,0.4616300211346346
T10SGF_2018_8_6,0.95033194979446,0.9503371793063976,0.999993890326117,0.974533388564862,0.9503316614092436
T10SFJ_2018_7_3,0.5661577101602184,0.5661577101602184,1.0,0.7229893981779144,0.5661577101602184
T10SFJ_2018_8_3,0.5455763252278526,0.5455763252278526,1.0,0.7059843196646046,0.5455763252278526
T11SLV_2018_1_0,0.896373104269727,0.896373104269727,1.0,0.9453552175481952,0.896373104269727
T11SKA_2018_8_0,0.4862956659068815,0.4862956659068815,1.0,0.6543727160909969,0.4862956659068815
T10SGG_2018_4_0,0.8516602466481531,0.8516602466481531,1.0,0.9198882442821952,0.8516602466481531
T10SGF_2018_4_6,0.92233436518127,0.92233436518127,1.0,0.9595982695698174,0.92233436518127
T11SKV_2018_3_9,0.8544712857621574,0.8544712857621574,1.0,0.9215254960510038,0.8544712857621574
T10SEJ_2018_8_9,0.8510729891407128,0.8510729891407128,1.0,0.9195455761426132,0.8510729891407128
T10SFG_2018_8_9,0.7910549400964164,0.7910575646980756,0.999995805822148,0.8833396702547072,0.7910549400964164
T10TEK_2018_7_7,0.4042670727701633,0.4042670727701633,1.0,0.5757694965711552,0.4042670727701633
T10SEJ_2018_8_8,0.7986370317284947,0.7986370317284947,1.0,0.8880469129016013,0.7986370317284947
T10SGF_2018_3_1,0.8995764778484477,0.8992735948525012,0.9999713138798256,0.9469529643570856,0.8992503965209345
T10SFH_2018_4_2,0.6687303625402703,0.6687303625402703,1.0,0.801484023485109,0.6687303625402703
T11SKV_2018_0_5,0.8848643501514594,0.8848613895633031,1.0,0.9389140171928648,0.8848613895633031
T10SGF_2018_4_2,0.8124093815216273,0.812408447923769,1.0,0.8964959845055185,0.812408447923769
T11SKV_2018_4_7,0.8391992727296858,0.8391992727296858,1.0,0.9125702529059516,0.8391992727296858
T10SFH_2018_8_2,0.5080839147846224,0.5080839147846224,1.0,0.673813850547149,0.5080839147846224
T10SEJ_2018_4_6,0.7992856692578989,0.7992856692578989,1.0,0.8884477689277189,0.7992856692578989
T10SFG_2018_8_7,0.5810556368426116,0.5809143469732523,0.999994286652907,0.7349077810720919,0.5809124189340785
T11SLV_2018_2_1,0.7129413970092999,0.7129413970092999,1.0,0.8324177327421193,0.7129413970092999
T10SGG_2018_8_1,0.8225030772956957,0.8225030772956957,1.0,0.9026081629625112,0.8225030772956957
T10SGG_2018_5_0,0.7221002916380503,0.7221002916380503,1.0,0.8386274540969891,0.7221002916380503
T11SKA_2018_6_1,0.9079175251575144,0.9079175251575144,1.0,0.9517366586195158,0.9079175251575144
T10SGF_2018_1_5,0.8832950122925936,0.8832950122925936,1.0,0.9380314889883672,0.8832950122925936
T10SEJ_2018_1_8,0.6982251220135302,0.6982251220135302,1.0,0.8222998387701006,0.6982251220135302
T10SFH_2018_5_3,0.5846389029897048,0.5846389029897048,1.0,0.7378828096251819,0.5846389029897048
T11SKV_2018_6_5,0.6827100772724709,0.6827079718247241,1.0,0.8114396357014906,0.6827079718247241
T11SKA_2018_6_5,0.6630775943012797,0.6630775943012797,1.0,0.7974102911053444,0.6630775943012797
T11SKA_2018_9_9,0.8427742442792161,0.8427742442792161,1.0,0.9146798604284372,0.8427742442792161
T10SGF_2018_3_7,0.7581768142773249,0.7581768142773249,1.0,0.8624579827472737,0.7581768142773249
T11SLV_2018_8_0,0.5440335300811875,0.5440335300811875,1.0,0.7046913418422739,0.5440335300811875
T10SEJ_2018_5_7,0.6565364746633223,0.6565364746633223,1.0,0.7926616584723956,0.6565364746633223
T10SFH_2018_4_0,0.7899492702413065,0.7899492702413065,1.0,0.882649897820637,0.7899492702413065
T11SKA_2018_4_5,0.7653109976410164,0.7653109976410164,1.0,0.8670551519405939,0.7653109976410164
T11SKV_2018_0_9,0.8492979452622917,0.8492979452622917,1.0,0.9185085047416014,0.8492979452622917
T11SKV_2018_6_8,0.7928872166980202,0.7928872166980202,1.0,0.8844808633956229,0.7928872166980202
T11SKA_2018_2_3,0.6952398963507088,0.6952398963507088,1.0,0.8202259725568406,0.6952398963507088
T11SKV_2018_5_8,0.8591303612131347,0.8591303612131347,1.0,0.9242282081311696,0.8591303612131347
T10SEH_2018_4_5,0.2916222905697061,0.2916222905697061,1.0,0.4515597054942091,0.2916222905697061
T10SGF_2018_0_1,0.8470177603923013,0.8470177603923013,1.0,0.917173379223378,0.8470177603923013
T10SGG_2018_5_1,0.5290526574231671,0.5290409381755081,1.0,0.6919905477570453,0.5290409381755081
T10SGF_2018_3_2,0.9340355539629928,0.9340355539629928,1.0,0.965892847263412,0.9340355539629928
T10SFG_2018_2_9,0.6276588332487284,0.6276588332487284,1.0,0.771241270501327,0.6276588332487284
T10SFG_2018_6_6,0.5775312623382138,0.5775312623382138,1.0,0.7321962817804296,0.5775312623382138
T11SKA_2018_4_2,0.8775219723889436,0.8775219723889436,1.0,0.934766128219945,0.8775219723889436
T10SGG_2018_4_1,0.7074420788252196,0.7074420788252196,1.0,0.8286571914778681,0.7074420788252196
T10SGF_2018_6_8,0.755092053443751,0.7550674834817295,0.9999593470923284,0.8604276295264044,0.7550443059345312
T11SKA_2018_2_6,0.5977949641839277,0.5977949641839277,1.0,0.7482749383795323,0.5977949641839277
T10SGF_2018_5_7,0.8423379484474173,0.8423379484474173,1.0,0.9144228388252827,0.8423379484474173
T11SKV_2018_0_6,0.6583836815405391,0.6583836815405391,1.0,0.7940064640879004,0.6583836815405391
T10SGF_2018_5_6,0.8560621895746862,0.8561314239782066,0.9999050541239936,0.9224496909731998,0.8560618314019315
T10SFH_2018_2_1,0.6522456793441296,0.6522456793441296,1.0,0.7895262641607186,0.6522456793441296
T10TEK_2018_9_7,0.7750198240881749,0.7750198240881749,1.0,0.8732520207049536,0.7750198240881749
T11SKA_2018_5_0,0.9259060188917754,0.925904543871,1.0,0.9615269321811396,0.925904543871
T10SFG_2018_0_2,0.6918814137975654,0.6918814137975654,1.0,0.8178840528126392,0.6918814137975654
T11SKV_2018_4_9,0.8852002813527493,0.8852002813527493,1.0,0.9391047626171184,0.8852002813527493
T10SFG_2018_2_4,0.7874907515237176,0.7874907515237176,1.0,0.8811130920285142,0.7874907515237176
T10SFG_2018_0_5,0.7377430731815754,0.7377430731815754,1.0,0.8490818747225576,0.7377430731815754
T10SEJ_2018_2_7,0.7661014727887432,0.7661014727887432,1.0,0.867562237609189,0.7661014727887432
T11SKV_2018_3_8,0.6250750661079426,0.6250750661079426,1.0,0.7692876214081587,0.6250750661079426
T10SGF_2018_6_7,0.7854137842940137,0.7850513069335813,0.9959824709087468,0.878026402640264,0.7825731413880538
T10SFG_2018_6_9,0.6507451866450343,0.6507451866450343,1.0,0.7884259689620606,0.6507451866450343
T10SFJ_2018_1_0,0.7973264853135855,0.7973264853135855,1.0,0.887236116341404,0.7973264853135855
T11SKA_2018_6_4,0.8039372795710698,0.8040482739450965,0.9997812753093872,0.8912953100999789,0.8039068637658171
T10SEJ_2018_6_8,0.8312489009658229,0.8312489009658229,1.0,0.907849173891558,0.8312489009658229
T10SFH_2018_9_6,0.8608747150805737,0.8608747150805737,1.0,0.9252366192135604,0.8608747150805737
T10SFJ_2018_8_1,0.777900537821706,0.777900537821706,1.0,0.8750776787263861,0.777900537821706
T10SFH_2018_8_3,0.6746460695219989,0.6746460695219989,1.0,0.8057177953005508,0.6746460695219989
T11SKV_2018_1_5,0.7549692933998229,0.7549692933998229,1.0,0.8603789208610653,0.7549692933998229
T11SKA_2018_7_2,0.8957476916134983,0.8957476916134983,1.0,0.945007287178722,0.8957476916134983
T10SFG_2018_6_8,0.3501323817771009,0.3501323817771009,1.0,0.5186637792010321,0.3501323817771009
T10SEH_2018_3_4,0.2455018397417394,0.2455018397417394,1.0,0.394221560993672,0.2455018397417394
T11SKA_2018_6_8,0.5960000132713561,0.5960000132713561,1.0,0.7468671783400826,0.5960000132713561
T10SFJ_2018_9_1,0.753540134239767,0.753540134239767,1.0,0.8594501141161028,0.753540134239767
T11SKA_2018_1_3,0.6908711318144266,0.6908711318144266,1.0,0.8171777479849361,0.6908711318144266
T11SKV_2018_0_2,0.651761274846467,0.651761274846467,1.0,0.789171274047515,0.651761274846467
T10SGF_2018_3_8,0.6442214856619587,0.6442214856619587,1.0,0.783618863127308,0.6442214856619587
T11SKA_2018_3_4,0.6260778829532748,0.6260778829532748,1.0,0.7700466127934723,0.6260778829532748
T10SFH_2018_5_5,0.6014147265602967,0.6014147265602967,1.0,0.7511042787174621,0.6014147265602967
T10SGF_2018_2_1,0.9379199140016125,0.9379199140016125,1.0,0.967965608098738,0.9379199140016125
T11SKA_2018_3_0,0.5899350035334986,0.5899132339034789,1.0,0.7420697196854601,0.5899132339034789
T11SLV_2018_8_2,0.7024661497473466,0.7024661497473466,1.0,0.8252336175395859,0.7024661497473466
T10SFH_2018_6_4,0.6720614729214568,0.6720614729214568,1.0,0.8038717281694416,0.6720614729214568
T11SKA_2018_8_5,0.7561919170805671,0.7561919170805671,1.0,0.8611723009608591,0.7561919170805671
T11SKA_2018_0_3,0.4982514988337795,0.4982514988337795,1.0,0.6651106295860373,0.4982514988337795
T11SKV_2018_2_8,0.7524502241200262,0.7524502241200262,1.0,0.8587407662295925,0.7524502241200262
T10SGF_2018_7_6,0.9193814884489434,0.9193814884489434,1.0,0.9579976612068898,0.9193814884489434
T10SGG_2018_9_3,0.8346496859665363,0.8346496859665363,1.0,0.909873631299616,0.8346496859665363
T10SFH_2018_5_1,0.4808610455837904,0.4808610455837904,1.0,0.6494343909144069,0.4808610455837904
T10SFG_2018_1_5,0.5884685186844105,0.5884685186844105,1.0,0.7409256296395317,0.5884685186844105
T10SEJ_2018_3_6,0.4646990222328393,0.4646990222328393,1.0,0.63453175728135,0.4646990222328393
T10SGG_2018_2_0,0.6116842678026948,0.6116842678026948,1.0,0.7590621563076252,0.6116842678026948
T11SKV_2018_3_7,0.6769071768175952,0.6769071768175952,1.0,0.8073281409674895,0.6769071768175952
T10SFG_2018_1_8,0.6044422546706879,0.6044422546706879,1.0,0.7534609025798187,0.6044422546706879
T10SFJ_2018_7_2,0.6506589228303821,0.6506589228303821,1.0,0.7883626518247614,0.6506589228303821
T10SFJ_2018_3_1,0.6007080268479534,0.6007080268479534,1.0,0.7505529013068577,0.6007080268479534
T11SKA_2018_7_4,0.6015615409371569,0.6015380748598338,1.0,0.7512004669791946,0.6015380748598338
T11SKA_2018_2_2,0.8314877853756292,0.8314877853756292,1.0,0.9079916251858542,0.8314877853756292
T10SGG_2018_6_0,0.680905172842824,0.680905172842824,1.0,0.8101648847819843,0.680905172842824
T10SFG_2018_2_6,0.5049344560900594,0.5049344560900594,1.0,0.6710384682159775,0.5049344560900594
T10SFG_2018_4_5,0.510666852465652,0.510666852465652,1.0,0.6760813631836317,0.510666852465652
T10SEJ_2018_7_9,0.8033160142136224,0.8033160142136224,1.0,0.8909320472750606,0.8033160142136224
T10SGG_2018_7_3,0.8613524839001861,0.8613524839001861,1.0,0.925512487667409,0.8613524839001861
T10SFH_2018_1_1,0.696285015643611,0.696285015643611,1.0,0.8209528578302319,0.696285015643611
T10SGF_2018_0_0,0.4289426710594855,0.4289426710594855,1.0,0.6003637231176632,0.4289426710594855
T10SFJ_2018_8_2,0.7614697695097229,0.7614697695097229,1.0,0.8645845448958978,0.7614697695097229
T10SFG_2018_4_8,0.5559404248824655,0.5559404248824655,1.0,0.7146037418810053,0.5559404248824655
T11SKA_2018_8_4,0.807474925431568,0.807474925431568,1.0,0.8934839582781692,0.807474925431568
T10TEK_2018_8_7,0.7676766168659029,0.7676766168659029,1.0,0.8685713320426179,0.7676766168659029
T10SGG_2018_3_0,0.8865315642615652,0.8865315642615652,1.0,0.9398534125333604,0.8865315642615652
T11SKV_2018_1_8,0.8158972597967492,0.8158972597967492,1.0,0.8986161033009891,0.8158972597967492
T11SKA_2018_2_0,0.5248456375393579,0.5248120288277766,0.9999889357801064,0.6883602966857326,0.5248089814194976
T11SKA_2018_3_8,0.4551444753003473,0.4551444753003473,1.0,0.6255660287015883,0.4551444753003473
T11SLV_2018_9_0,0.816727549012777,0.8169735812646698,0.998685066902696,0.8987364629211217,0.816095723377019
T11SKV_2018_1_4,0.4959796085613518,0.4959796085613518,1.0,0.6630833812478549,0.4959796085613518
T10SGF_2018_4_4,0.8278729997577977,0.8278772083640583,0.9999919846586366,0.9058313098177452,0.8278717147964283
T11SLV_2018_4_0,0.8811541766616567,0.8811541766616567,1.0,0.9368229224309248,0.8811541766616567
T10SEJ_2018_6_9,0.7645636544006158,0.7645636544006158,1.0,0.8665753173526874,0.7645636544006158
T11SKA_2018_4_4,0.8404982067080069,0.8404982067080069,1.0,0.9133377078496128,0.8404982067080069
T11SKV_2018_6_9,0.7326991284036881,0.7326991284036881,1.0,0.8457315137899489,0.7326991284036881
T11SKA_2018_5_3,0.8611907392477132,0.8611907392477132,1.0,0.925419110559086,0.8611907392477132
T10SEJ_2018_2_6,0.7835143214521518,0.7835143214521518,1.0,0.8786184804103038,0.7835143214521518
T10SFH_2018_7_1,0.5792316548385705,0.5792316548385705,1.0,0.7335613531604136,0.5792316548385705
T10SGF_2018_7_5,0.8457661056200875,0.8457661056200875,1.0,0.9164390905704178,0.8457661056200875
T10SFH_2018_8_6,0.7471275808640316,0.7471275808640316,1.0,0.8552639075098845,0.7471275808640316
T11SLV_2018_9_3,0.4069006074963255,0.4067480631281662,1.0,0.5782813195757117,0.4067480631281662
T10SFH_2018_5_2,0.78084511995647,0.78084511995647,1.0,0.8769377091878227,0.78084511995647
T10SFH_2018_9_5,0.7366009070971895,0.7366009070971895,1.0,0.848324913440766,0.7366009070971895
T10SGF_2018_2_2,0.8928769313970425,0.8928769313970425,1.0,0.9434072723767124,0.8928769313970425
T10SEH_2018_1_9,0.6110530489281721,0.6110530489281721,1.0,0.7585759504750058,0.6110530489281721
T10SFH_2018_9_4,0.4184168267523996,0.4184168267523996,1.0,0.5899772462660426,0.4184168267523996
T10SGG_2018_9_4,0.8758555877385941,0.8758555877385941,1.0,0.9338198456891524,0.8758555877385941
T11SKA_2018_6_0,0.7445015112756759,0.7445015112756759,1.0,0.8535406893757922,0.7445015112756759
T11SKA_2018_8_7,0.8255671016353628,0.8255671016353628,1.0,0.9044500209231542,0.8255671016353628
T10SFG_2018_3_6,0.7273914154233065,0.7273914154233065,1.0,0.8421848214928813,0.7273914154233065
T10SEJ_2018_8_7,0.4732557290785366,0.4732557290785366,1.0,0.6424624316574549,0.4732557290785366
T10SEJ_2018_1_9,0.8340657462981211,0.8340657462981211,1.0,0.9095265510318806,0.8340657462981211
T10SEJ_2018_3_7,0.7218464769526313,0.7218464769526313,1.0,0.8384562579936556,0.7218464769526313
T10TEK_2018_9_8,0.6254574470555837,0.6254574470555837,1.0,0.7695771405010466,0.6254574470555837
T11SKV_2018_5_4,0.4308421339013474,0.4308421339013474,1.0,0.6022217597501259,0.4308421339013474
